 1 arteriectasia	arteriectasia	     
 1 arteriectomy	arteriectomia	     
 1 arteriography	arteriografia	     
 1 arteriola	arteríola	     
 1 arteriolite	arteriólito	     
 1 arteriopathy	arteriopatia	     
 1 arteriosclerosis	arteriorsclerose	     
 1 arteriosclerosis	arteriosclerose	     
 1 arteriosclerotic	arteriosclerótico	     
 1 arteriospasm	arteriospasmo	     
 1 arteriostenosis	arteriostenose	     
 1 arteriotomy	arteriotomia	     
 1 arteritis	arterite	     
 1 arteritis obliterans	arterite obliterante	     
 3 artery	artéria	     
 1 arthralgia	artralgia	     
 1 arthritic	artrítico	     
 3 arthritis	artrite	     
 1 arthritism	artritismo	     
 1 arthrocentesis	artrocentese	     
 1 arthroclisis	artróclise	     
 1 arthrodesis	artrodese	     
 1 arthrography	artrografia	     
 1 arthrology	artrologia	     
 1 arthropathy	artropatia	     
 1 arthrophyte	artrófito	     
 1 arthroplasty	artroplasia	     
 1 arthropneumography	artropneumografia	     
 1 arthropods	artrópodes	     
 1 arthroscope	artroscópio	     
 1 arthroscopy	artroscopia	     
 1 arthrotomy	artrotomia	     
 1 articular apophysis	apófise articular	     
 1 articulated	articulado	     
 1 articulation	articulação	     
 1 artifact	artefacto	     
 1 arytenoid	aritenóide	     
 1 asbestosis	asbestose	     
 1 ascaridiasis	ascaridíase	     
 1 ascaris	áscaris	     
 1 ascending colon	cólon ascendente	     
 1 aschoff-tawara	aschoff-tawara	     
 1 as clinically indicated patient	no caso de pacientes com indicação clínica	     
 1 ascorbic acid	ácido ascórbico	     
 1 asepsis	assepsia	     
 1 aseptic	asséptico	     
 1 asexual	assexuado	     
 1 aspartate aminotransferase	aspartato aminotransferase	     
 1 aspergilloma	aspergiloma	     
 1 aspergillus	aspergillus	     
 1 aspermatism	aspermatismo	     
 1 Aspiration	aspiração	     
 1 aspiration biopsy	biópsia por aspiração	     
 2 aspirin	aspirina	     
 1 assimilable	assimilável	     
 1 assimilation	assimilação	     
 1 associal	associal	     
 1 assustado/a	startles	     
 1 astasia	astasia	     
 1 astereognosia	astereognosia	     
 1 asterixis	asterixis	     
 1 asthenia	astenia	     
 1 asthma	asma	     
 1 asthma phenotypes	fenótipos de asma	     
 1 asthmatic	asmático	     
 1 astigmata	astigmata	     
 1 astigmatism	astigmatismo	     
 1 astragalectomy	astragalectomia	     
 1 astragalo-calcaneo	astragalocalcâneo	     
 1 astragaloescafoideu	astragaloescafoideu	     
 1 astragalonavicular	astragalonavicular	     
 1 astragalus	astrágalo	     
 1 astrocyte	astrócito	     
 1 astrocytoma	astrocitoma	     
 1 astroglia	astróglia	     
 1 astrovirus	astrovírus	     
 1 asymmetry	assimetria	     
 2 asymptomatic	assintomático	     
 1 asynergy	assinergia	     
 1 asystolia	assistolia	     
 1 atactic	atáctico (PT-Pt), atático (PT-Br)	     
 1 ataraxic, ataractic	ataráxico	     
 1 ataraxy, ataraxia	ataraxia	     
 1 atavism	atavismo	     
 1 ataxia	ataxia	     
 1 atelectasis	atelectasia	     
 1 Atelectasis	atelectasia pulmonar, colapso pulmonar	     
 1 atherogenic	aterogénico	     
 1 atheroma	ateroma	     
 1 atheromatosis	ateromatose	     
 1 atherosclerosis	aterosclerose	     
 1 athetoid	atetóide	     
 1 athetosis	atetose	     
 1 athrepsia	atrepsia	     
 1 athyroidism	atiroidia	     
 1 aticoantrotomy	aticoantrotomia	     
 1 aticotomy	aticotomia	     
 1 atlas	atlas	     
 1 atmosphere	atmosfera	     
 1 atom	átomo	     
 1 atomiser	atomizador	     
 1 atonic	atônico	     
 1 atony	atonia	     
 1 atopic asthma	asma atópica	     
 1 atopic	atópico	     
 1 atopic eczema	eczema atópico	     
 1 atopic phenotypes	fenótipos atópicos	     
 1 atopic status	estado atópico	     
 2 atopy	atopia	     
 1 AT Pase	ATPase	     
 1 atresia	atresia	     
 1 atrichia	atriquia	     
 1 atriogram	atriograma	     
 1 atriotomy	atriotomia	     
 1 atrioventricular	atrioventricular	     
 1 atrioventricular	auriculoventricular	     
 1 atrioventricular block	bloqueio auriculoventricular	     
 1 Atrophy	atrofia	     
 1 atrophy	atrofia	     
 1 atropine	atropina	     
 1 atropinism	atropinismo	     
 1 atropinization	atropinização	     
 1 attack	ataque	     
 1 attending physician	médico de serviço / banco / plantão	     
 1 Attention-Deficit Hyperactivity Disorder (ADHD)	Transtorno do Déficit de Atenção/Hiperatividade (TDAH)	     
 1 at the [AluI] cleavage site	para o sitio de clivagem	     
 1 attic, epytimpanic recess	atico	     
 1 atticitis, epitympanitis	aticite, epitimpanite	     
 1 attrition	atrição	     
 1 atypical	atípico	     
 1 audibility	audibilidade	     
 1 audimutism	audimudez	     
 1 audiogram	audiograma	     
 1 audiology	audiologia	     
 1 audiometry	audiometria	     
 1 audiovisual	audiovisual	     
 1 auditory aphasia, word deafness	audimudez de compreensão	     
 1 auditory	auditivo	     
 2 auditory hallucination	alucinação auditiva	     
 1 auditory nerve	o nervo auditivo	     
 1 aura	aura	     
 1 auric	áurico	     
 1 auricle	aurícula	     
 1 auricular appendix, auricular appendage	apêndice auricular	     
 1 auriculogram	auriculograma	     
 1 auriculotomy	auriculotomia	     
 1 aurification	aurificação	     
 1 aurotherapy	auroterapia	     
 1 auscultation	auscultação	     
 1 autism	autismo	     
 1 autistic	autista	     
 1 autoantibody	autoanticorpo	     
 1 autoantigen	autoantigênio	     
 1 autochthonous	autóctone	     
 1 autoclave	autoclave	     
 1 autogenous	autogênio	     
 1 autograft	autoenxerto	     
 1 auto-hematotherapy	auto-hematoterapia	     
 1 auto-hemoterapia	auto-hemoterapia (AH)	     
 1 autoimmune disease	doença autoimune, auto-agressão	     
 1 autoimmune hemolytic anemia	anemia hemolítica auto-imune	     
 1 autoimmunity	autoimunidade	     
 1 autoinfection	autoinfecção	     
 1 autointoxication	autointoxicação	     
 1 autologous antibody	anticorpo autólogo	     
 1 autologous antigen	antigênio autólogo	     
 1 autologous	autólogo	     
 1 autolysis	autólise	     
 1 automation	automatização	     
 1 automatism	automatismo	     
 1 autonomous	autônomo	     
 1 autonomy	autonomia	     
 1 autoplasty	autoplastia	     
 3 autopsy	autópsia	     
 1 Autopsy Room	Sala de Necropsia	     
 1 autosoma	autossoma	     
 1 autosomal	autossoma	     
 1 Autosomal inheritance	herança genética autossômica	     
 1 autosomal recessive inheritance	genética recessiva autossômica	     
 1 autosuggestion	autossugestão	     
 1 autotoxemia	autotoxemia	     
 1 autotoxin	autotoxina	     
 1 autotransfusion	autotransfusão	     
 1 autotransplantation	autotransplantação	     
 1 autotransplantation	autotransplante	     
 1 autovacation	autovaccination	     
 1 autovaccine	autovacina	     
 1 AV block	bloqueio AV	     
 1 aversion	aversão	     
 1 avian (e.g., avian influenza)	aviário (e.g., febre aviária)	     
 1 avirulent	avirulento	     
 1 avitaminosis	avitaminose	     
 1 avulsion	avulsão	     
 1 axenic	axênico	     
 1 axerophthol	axeroftol	     
 1 axial	axial	     
 1 axillary	axilar	     
 1 axis	áxis	     
 2 axon	axônio	     
 1 axoplasm	axoplasma	     
 1 azoospermia	azoospermia	     
 1 azotemia	azotemia	     
 1 azoturia	azotúria	     
 1 B1 avitaminosis	avitaminose B1	     
 1 B2 adrenergic receptors	B2 adrenérgicos	     
 1 Babcock's operation	operação de Babcock	     
 1 Babinskis reflex, Babinskis sign	sinal de Babinski	     
 1 Babinsky-Nageotte syndrome	síndrome de Babinski-Nageotte	     
 1 bacillary	bacilar	     
 1 bacilliform	baciliforme	     
 1 bacillus anthracis	bacillus anthracis	     
 1 bacillus	bacilo	     
 1 bacillus pertussis	bacillus pertussis	     
 1 back	as costas	     
 1 background density	densidade de base	     
 1 background standard of care	medicamentos de base/de toma regular prescritos pelo médico	     
 1 Back Injury	Lesão no Dorso	     
 1 Back Pain	Dor nas Costas	     
 1 bacteremia	bacteriemia	     
 2 bacteria	bactéria	     
 1 bactéria	bactéria	     
 1 bacteria	bactérias	     
 1 bacterial	bacterídio	     
 1 bactericide	bactericida	     
 1 bacteriform	bacteriforme	     
 1 bacteriology	bacteriologia	     
 1 bacteriolysin	bacteriolisina	     
 1 bacteriolysis	bacteriólise	     
 1 bacteriolytic	bacteriolítico	     
 1 bacteriophage	bacteriófago	     
 1 bacteriotoxin	bacteriotoxina	     
 1 bacteriotropic	bacteriotrópico	     
 1 bacterium	bactéria	     
 1 bacteriuria	bacteriúria	     
 1 bacteroids	bacteróides	     
 1 bagasse disease	bagaçose	     
 1 Bakers cyst	cisto / quisto de Baker	     
 1 balance	aprumo	     
 1 balance	equilíbrio	     
 1 balanic	balânico	     
 1 balanitis	balanite	     
 1 balanoposthitis	balanopostite	     
 1 balanopreputial	balanoprepucial	     
 1 bald	careca	     
 1 balistocardiography	balistocardiografia	     
 1 balm	balânico	     
 1 balneotherapy	balneoterapia	     
 1 balsamic	balsâmico	     
 1 bandage	bandagem, faixa, ligadura	     
 1 bandage	bandagem	     
 1 band-aid	band-aid	     
 1 band-aid	band-aid, penso rapido	     
 1 banded, ribboned	afitado	     
 1 Bang's disease	doença de Bang	     
 1 bangs	franja	     
 1 barber	barberio	     
 1 barbiturate	barbitúrico	     
 3 barbiturates	barbituricos	     
 1 barbituration	barbiturismo	     
 1 barbituric acid	ácido barbitúrico	     
 1 barite	barita	     
 1 barium	bário	     
 1 barium enema	clíster opaco	     
 2 barium enema	enema baritado	     
 1 Barlow's disease	doença de Barlow	     
 1 baroceptor	baroceptor	     
 1 barotraumatism	barotraumatismo	     
 1 Barr body	corpúsculo de Barr	     
 1 Bársonys incidence	incidência de Bársony	     
 1 Bartholin gland cyst and abscess	abcesso e cisto da glândula de Bartholin	     
 1 Bartholin's cyst	bartolinite, bartholinite	     
 1 bartonella bacilliformis	bartonella bacilliformis	     
 1 bartonellosis	bartonelose	     
 1 basal	basal	     
 1 basal cell	basocelular	     
 1 basalioma, basal cell carcinoma	basalioma, carcinoma basocelular	     
 1 Basedow, Graves-Basedow, Graves disease	doença de Graves	     
 1 basedowian	basedowiano	     
 1 baseline ECG	ECG basal	     
 1 Basic Life Support - BLS	Suporte Básico de Vida - SBV	     
 1 basicranian	basicraniano	     
 1 basilar apophysis	apófise basilar	     
 1 basilar	basilar	     
 1 basilica	basílica	     
 1 basin	bacinete	     
 1 basophil	basófilo	     
 1 basophilia	basofilia	     
 1 Bassinis operation	operação ou procedimento de Bassini	     
 1 Bazex syndrome	síndrome de Bazex	     
 1 BCG vaccine	vacina de Bacilo Calmette-Guérin (BCG)	     
 1 beaker	proveta, béquer	     
 1 beak-shaped osteophyte	bico-de-papagaio	     
 1 beard	barba	     
 1 bear down	fazer força para baixo	     
 1 beat	batimento	     
 1 bechic, antitussive	béquico, antitússico	     
 1 Bechterew's disease, ankylosing spondylitis	doença de Bechterew, espondilartrite anquilosante	     
 1 Beck-Doléris operation	operação de Beck-Doléris	     
 1 Becker Muscular Dystrophy (BMD)	Distrofia Muscular de Becker	     
 1 bedding, lying in bed	acamação, acamamento	     
 1 bed-pan	comadre, arrastadeira	     
 1 Bedridden	acamado, doente, de cama	     
 1 Beers law	lei de Beer-Lambert	     
 1 beet sugar	açúcar de beterraba	     
 1 behaviorism, behaviourism	behaviorismo, behaviourismo	     
 1 Behaviour Change	Alteração do Comportamento	     
 1 Behçets syndrome	doença de Behçet	     
 2 belching	arroto, eructar	     
 1 belching	comadre, arrastadeira	     
 1 Belching	Eructação	     
 1 belly	barriga, abdômen	     
 1 Bence Jones protein	proteína de Bence Jones	     
 1 bench testing	testes laboratoriais/realizados em laboratório	     
 1 bend down (bend over)	Curve-se para abaixo, abaixar	     
 1 benignity	benignidade	     
 1 benign tumor	tumor benigno	     
 1 beniqué	beniquê	     
 1 Bennetts fracture	fratura de Bennett	     
 1 benzene	benzeno	     
 1 benzidine	benzidina	     
 1 benzoholism	benzolismo	     
 1 benzoic acid	ácido benzóico	     
 1 Bergers disease	doença de Berger	     
 1 beriberi	beribéri	     
 1 berylliosis	beriliose	     
 1 Besnier-Boeck disease, sarcoidosis	doença de Besnier-Boeck-Schaumann, sarcoidose	     
 1 bestiality	bestialidade	     
 1 beta	beta	     
 1 beta blocker	betabloqueador, bloqueador beta-adrenérgico	     
 1 beta blocker	bloqueador beta	     
 1 beta-globulins	beta-globulinas	     
 1 beta-hydroxybutyric acid	ácido beta-hidroxibutírico	     
 1 beta-lipoproteins	beta-lipoproteínas	     
 1 betatherapy	betaterapia	     
 1 betatron	betatrão	     
 1 bicameral	bicameral	     
 1 bicarbonate	bicarbonato	     
 1 biceps, biceps brachii	bíceps, bicípite, bíceps brachii, bicípite braquial	     
 1 bicipital	bicipital	     
 1 biconcave	bicôncavo	     
 1 biconvex	biconvexo	     
 1 bicornuate	bicórneo	     
 1 bicuspid	bicúspide, bicúspido	     
 1 b.i.d. / bis in die / twice a day	BID / duas vezes ao dia	     
 1 BID (twice a day)	duas vezes por dia	     
 1 biermerian	biermeriano	     
 1 bifidus	bífido	     
 2 bifocal	bifocal	     
 1 bigeminal	bigeminado	     
 1 bigeminism	bigeminismo	     
 3 bilateral	bilateral	     
 1 bilateral crackles / crepitant rales (were present/heard) up to the apex / apices (of the lungs)	EC bilaterais até ápice	     
 1 Bilayer Mesh	tela PHS ou tela dupla	     
 1 bile acid	ácido biliar	     
 1 bile	bile	     
 1 bile	bílis	     
 1 bilharzia, bilharziasis	bilharziose	     
 1 bilharzial, bilharzic, schistosomic	bilhárzico, esquitossômico	     
 1 biliary	biliar	     
 1 biligraphy	biligrafia	     
 1 bilious	bilioso	     
 1 bilirrubinadirect	bilirrubina direta	     
 1 bilirubin	bilirrubina	     
 1 bilirubinemia	bilirrubinemia	     
 1 bilirubinic	bilirrubínico	     
 1 bilirubinuria	bilirrubinúria	     
 1 biliuria	biliúria	     
 1 biliverdine	biliverdina	     
 1 Billroths operation	operação de Billroth	     
 1 bilobed	bilobado	     
 1 bilocular	bilocular	     
 1 bimalleolar	bimaleolar	     
 1 bimanual	bimanual	     
 1 binary	binário	     
 1 binaural	biauricular	     
 1 Bind	atadura, faixa, atado, amarrado	     
 1 binocular	binocular	     
 1 binuclear	binuclear	     
 1 bioavailability	biodisponibilidade	     
 1 biochemistry	bioquímica	     
 1 bioclimate	bioclima	     
 1 biodegradable	biodegradável	     
 1 bioelement	bioelemento	     
 1 bioenergy	bioenergia	     
 1 bioequivalence	bioequivalência	     
 1 bioethics	bioética	     
 1 biofeedback	biofeedback	     
 1 biogenesis	biogênese	     
 1 biogenetic	biogenético	     
 1 biological analysis	análise biológica	     
 1 biological chemistry	química biológica	     
 1 biological mother	mãe biológica, mãe natural	     
 1 biology	biologia	     
 1 Biomarker	biomarcador	     
 1 biopharmaceutical companies	companhias biofarmaceuticas	     
 2 biopsy	biopsia	     
 1 biopsy	biópsia	     
 1 biopsy	biopsia	     
 1 biosynthesis	biossíntese	     
 1 biotherapy	bioterapia	     
 1 biotype	biótipo, biotipo	     
 1 biovular	biovular	     
 1 biovular, dizygotic	bivitelino	     
 1 BiPAP	Bi-PAP (dispositivo ventilação positiva)	     
 1 biparous	bíparo	     
 1 bipartite	bipartido	     
 1 biped	bípede	     
 1 biperiden	biperideno	     
 1 bipolar	bipolar	     
 1 Bipolar Disorder (manic-depression)	TRANSTORNO BIPOLAR	     
 1 birth certificate	certidão de nascimento	     
 1 birth control	controle de natalidade	     
 1 birth educators	Instrutores de parto	     
 1 birth	natalidade	     
 1 bisexuality	bissexualidade	     
 1 bismuth	bismuto	     
 1 bissinosis	bissinose	     
 1 Bites Insect	Picadas de Insecto	     
 1 Bites	Mordeduras	     
 1 biuret	biureto	     
 1 bivalence	bivalência	     
 1 bivalent	bivalente	     
 1 black hair	cabelo preto	     
 1 blackout	inconsciente	     
 3 bladder	bexiga	     
 1 Blalock-Taussigs operation	operação de Blalock-Taussig	     
 1 blastocele	blastocele	     
 1 blastocyst	blastocisto	     
 1 blastoderma	blastoderma	     
 1 blastogenesis	blastogênese	     
 1 blastoma	blastoma	     
 1 blastomer	blastômero	     
 1 blastomyces	blastomyces	     
 1 blastomycete	blastomicete, blastomiceto	     
 1 blastomycosis	blastomicose	     
 1 blastula	blástula	     
 1 blebs	blebs	     
 1 bleeding bone bed	raspar/preparar o leito ósseo até sangrar	     
 1 bleeding	sangramento	     
 1 bleeding	sangria	     
 1 blefarotic	blefarótico	     
 1 blenorrhea	blenorreia	     
 1 blepharitis	blefarite	     
 1 blepharochalasis	blefarocalase	     
 1 blepharoconjunctivitis	blefaroconjuntivite	     
 1 blepharophimosis	blefarofimose	     
 1 blepharospasm	blefarospasmo	     
 1 blepharotomy	blefarotomia	     
 1 blister	bolha, empolação	     
 2 blister	bolha	     
 1 Bloch-Sulzberger syndrome	síndrome de Bloch-Sulzberger	     
 1 blockage of the renal arteries	bloqueio renal	     
 1 block	bloqueio	     
 1 blockpnea	blocpneia	     
 1 blood alcohol	alcoolemia	     
 1 blood brain barrier	barreira hematoencefálica	     
 1 blood-flukes, schistosoma	bilharzia (arcaico), esquitossoma	     
 1 blood meal	farinha de sangue	     
 1 blood pressure cuff	braçadeira de pressão/tensão arterial	     
 1 blood	sangue	     
 1 blood stream	corrente sanguinea	     
 1 blood type	tipo sangüineo, grupo sangüineo	     
 1 blood type	tipo sangüineo	     
 1 blow air in	soprar, enviar ar	     
 1 blue rubberbleb nevus	síndrome de Bean	     
 1 blunt obturator	obturador rombo	     
 1 bluster	blasto	     
 1 bodansky	bodansky	     
 1 body fluids	fluidos corporais	     
 1 Boeck's disease	doença de Boeck	     
 1 bolus	bolus	     
 1 bone erosion	erosão óssea	     
 1 boneless meat	carne desossada	     
 2 bone marrow	medula óssea	     
 1 Bone Turnover	turnover ósseo/do osso ou renovação óssea	     
 1 boost	aumento, estímulo	     
 1 booster	reforço, dose de reforço	     
 1 borax	bórax	     
 1 borborygm	borborigmo	     
 1 bordetella pertussis	bordetella pertussis	     
 1 Bordet-Gengou bacillus (or coccobacillus)	cocobacilo de Bordet-Gengou	     
 1 Bordet-Wassermann reaction	reação de Bordet-Wassermann	     
 1 boric acid	ácido bórico	     
 1 boric	bórico	     
 1 borism	borismo	     
 1 borrelia	borrelia	     
 1 borrelia burgdorferi	borrelia burgdorferi	     
 1 borreliosis	borreliose	     
 1 Bosworths operation	operação de Bosworth	     
 1 botany	botânica	     
 1 botrycephalose	botriocefalose	     
 1 botryocephalus	botriocéfalo	     
 1 botryoid	botrióide	     
 1 botryomycosis	botriomicose	     
 1 botryomyoma	botriomicoma	     
 1 botulism	botulismo	     
 1 Bouillaud's disease	doença de Bouillaud	     
 1 Bourneville's disease	doença de Bourneville	     
 1 bovarism	bovarismo	     
 1 bovine	bovino	     
 1 bovine spongiform encephalopathy (BSE), mad cow disease	encefalopatia espongiforme bovina (BSE), doença da vaca louca	     
 1 bow	arco	     
 1 bowel	intestino	     
 1 Bowens disease	doença de Bowen	     
 1 Bowmans capsule	cápsula de Bowman	     
 1 Boydens test meal	refeição de Boyden	     
 1 brachial	braquial	     
 1 brachialgia	braquialgia	     
 1 brachiocephalic	braquiocefálico	     
 1 brachybasia	braquibasia	     
 1 brachycephaly	braquicefalia	     
 1 brachycolon	braquicólon	     
 1 brachydactyly	braquidactilia	     
 1 brachyesophagus	braquiesôfago	     
 1 brachymelia	braquimelia	     
 1 brachymorph	braquimorfo	     
 1 brachypnea	braquipneia	     
 1 bradyarrhythmia	bradiarritmia	     
 1 bradycardia	bradicardia	     
 1 bradycardia (slow heartbeat)	bradicardia	     
 1 bradykinesia	bradicinesia	     
 1 bradypepsia	bradipepsia	     
 1 bradyphasia	bradifasia	     
 1 bradyphemia	bradifemia	     
 1 bradyphrenia	bradifrenia	     
 1 bradypnea	bradipneia	     
 1 bradypsychia	bradipsiquia	     
 1 bradyrhythmia	bradirritmia	     
 1 BRAF mutation	mutação do gene BRAF	     
 1 braille	braille	     
 1 brain softening	amolecimento cerebral	     
 2 breakthrough bleeding	hemorragia	     
 1 breakthrough	novidade, avanço, progresso, ruptura	     
 1 breastfeeding	aleitamento, amamentação	     
 1 Breast Feeding Problem	Problemas de Amamentação	     
 1 Breast Problem Female	Problemas da Mama na Mulher	     
 1 Breast Problem Male	Problemas da Mama no Homem	     
 1 breast	seio	     
 1 breast	seio, mama	     
 1 breast self-examination (BSE)	autoexame dos peitos	     
 2 breathe	respirar	     
 1 breathing pattern	padrão de respiração	     
 1 Breathing Problem Infant or Toddler	Problemas Respiratórios na Criança	     
 1 Breathing Problem	Problemas Respiratórios	     
 1 bregma	bregma	     
 1 brevilineal	brevilíneo	     
 1 bricomania	bricomania	     
 1 bridle	brida	     
 1 broad spectrum antibiotic	antibiótico de largo espectro	     
 1 bromatology	bromatologia	     
 1 bromide	brometo	     
 1 bromides	bromides	     
 1 bromine	bromo	     
 1 bromosulfonephthalein	bromossulfonaftaleína	     
 1 bromosulfophthalein (BSF)	bromossulfanaftaleína (BSF)	     
 1 bronchial arteriography	arteriografia brônquica	     
 1 bronchial asthma	asma brônquica	     
 1 bronchial	brônquico	     
 1 Bronchial Drainage	drenagem brônquica	     
 1 bronchial inflammation	inflamação brônquica	     
 1 bronchial obstruction	obstrução dos brônquios	     
 1 bronchial tree	árvore brônquica	     
 1 bronchiectasis	bronquiectasia	     
 1 bronchiole	bronquíolo	     
 1 bronchiolitis	bronquiolite	     
 1 bronchitic	bronquítico	     
 1 bronchitis	bronquite	     
 1 bronchoaspiration	broncoaspiração	     
 1 bronchoconstriction	broncoconstrição	     
 1 bronchodilation	broncodilatação	     
 1 Bronchodislators	broncodilator	     
 1 bronchofibroscopy	broncofibroscopia	     
 1 bronchography	broncografia	     
 1 bronchopathy	broncopatia	     
 1 bronchopneumonia	broncopneumonia	     
 1 bronchopulmonary	broncopulmonar	     
 1 bronchoscope	broncoscópio	     
 1 Bronchoscopy	broncoscopia	     
 1 bronchoscopy	broncoscopia	     
 1 bronchospasm	broncospasmo	     
 1 broncho-spirometry	broncoespirometria	     
 1 bronchostenosis	broncostenose	     
 1 bronchotomy	broncotomia	     
 1 bronchus	brônquio	     
 1 Brown-Séquards syndrome	síndrome de Brown-Séquard	     
 1 brucella abortus	brucella abortus	     
 1 brucella	brucella	     
 1 brucella melitensis	brucella melitensis	     
 1 Brudzinski's sign	sinal de Brudzinski	     
 1 Bruising	Hematomas	     
 1 bruxomania	bruxomania	     
 1 B.S.A.	S.C.	     
 1 bubbling	borbulhoso	     
 1 bubo	bubão	     
 1 buccinator	bucinador	     
 1 buccodental	bucodentário	     
 1 buccogingival	bucogengival	     
 1 buccolabial	bucolabial	     
 1 buccolingual	bucolingual	     
 1 budesonide	budesonido	     
 1 build-up techniques	técnicas de restauração (ou reconstrução) dentária	     
 1 bumps or growths	tumefacções/área tumefactas ou excrescências/tumores/neoplasias	     
 1 Burchardt Syndrome	síndrome de Burchardt	     
 1 Burns	Queimaduras	     
 1 C3 and C4 complement levels	C3 110   C4 20	     
 1 calcein AM based LIVE/DEAD assay	ensaio LIVE/DEAD à base de calceína-AM	     
 1 Calf Pain or Swelling	Dor ou Tumefacção da Região Gemelar	     
 1 Calf-Wrap	meia de compressão	     
 1 can be triggered by	pode ser desencadeado por	     
 1 Cannula	cânula	     
 1 capillary puncture	punção capilar	     
 1 Capillary Refill Time 3 seconds	TEC 3 s	     
 1 carbamazepine	carbamazepina	     
 1 carcass	carcaça	     
 1 carcinogenic agent	agente cancerígeno	     
 1 cardiac arrhythmia	arritmia cardíaca	     
 1 cardiocirculatory	cardiocirculatório	     
 1 cardiopulmonary resuscitation (CPR)	ressuscitação cardiopulmonar (RCP)	     
 1 cardio-pulmonologist	cardiopneumologista	     
 1 cardiorespiratory arrest	parada cardiorrespiratória	     
 1 cardiorespiratory resuscitation	reanimação cardio-respiratória	     
 1 Cardiothoracic Surgery	Cirurgia Cardiotorácica	     
 1 Caregiver	profissional da saúde	     
 1 Carnitine	carnitina	     
 1 CARNI-VAL	teste clínico em AME	     
 1 CARNI-VAL	Teste clínico em AME	     
 1 carrier	portador	     
 1 Carrier	portador	     
 1 Carrier Testing	teste para portadores	     
 1 CASE MANAGER	gerente de caso	     
 1 Caspase	caspases (grupo de proteases)	     
 1 catechol-O-methyltransferase (COMT) inhibitor	inibidor da catecol-O-metiltransferase (COMT)	     
 1 Catheter	catéter	     
 1 CDC	Center for Disease Control	     
 1 central line infection	infecção por cateter (venoso) central	     
 1 centrally/periphally acting antiadrenergics/sympatholytics	Antiadrenérgicos de acção central/periférica	     
 1 central/peripheral (here)	centralidade/perifericidade	     
 1 Centromere	centrômero	     
 1 cephalad/caudad	cefálico/caudal	     
 1 Cerebral Vascular Accident (CVA) / Stroke	Acidente Vascular Cerebral (AVC) / Derrame	     
 1 cervical (lordosis)	lordose cervical	     
 1 CES (Health Ethics Committee)	CES - Comissão de Ética para a Saúde	     
 1 C-Flex machine	máquina/dispositivo C-Flex	     
 1 Chancre	cancro venéreo	     
 1 Charcot-Marie-Tooth Disease (CMT)	Doença de Charcot-Marie-Tooth	     
 1 cheek pouch	interior da bochecha	     
 1 chest cavity	cavidade torácica	     
 1 Chest Injury	Lesão Tórax	     
 1 Chest Pain	Dor no Peito	     
 1 chest pain	dor no peito	     
 1 Chest Percussion	percussão torácica	     
 1 Chest Physiotherapy	fisioterapia torácica	     
 1 Chest Stand receptor holder (PT-PT de preferência)	suporte ou apoio do receptor do aparelho radiológico torácico	     
 1 childhood absence epilepsy	epilepsia de ausência da infância	     
 2 chills	arrepios	     
 1 cholecyst	vesicular biliar, coleciste	     
 1 cholecyst	vesicular biliar	     
 1 cholinesterases	colinesterases	     
 2 chorion	córion	     
 1 Chorionic Tissue	tecido coriônico	     
 1 chronic bronchospastic lung disease	doença crônica pulmonar broncoespática	     
 1 chronic	crônico	     
 1 Chronic Obstructive Pulmonary Disease (COPD)	Doença Pulmonar Obstrutiva Crónica (DPOC)	     
 1 Chunk	bloco, pedaço	     
 1 circulation	circulação	     
 1 circumcision	circuncisão	     
 1 cirrhosis	cirrose	     
 1 cleaves	faz a clivagem/é responsável pela clivagem	     
 1 Clinical Allergology and Immunology Centre	CAIC - Centro de Alergologia e Imunologia Clínica	     
 1 clinical findings	achados clínicos	     
 1 clinical profile	quadro clínico	     
 1 Clinical Research Organisation (CRO)	Organização de Investigação Clínica	     
 1 clinical trials	testes clínicos	     
 1 clogged	obstruído, entupido	     
 1 clozapine	clozapina	     
 1 clubbing	empastamento	     
 1 clumsiness	falta de/défice/perda de coordenação motora ou perturbações/alterações da coordenação motora	     
 1 CNS	Central Nervous System	     
 1 coccygeal venipuncture	punção da veia (venopunção) coccígea	     
 1 Code Blue	código azul (kit de primeiros socorros para paradas cardíacas/respiratórias)	     
 1 Códon	códon	     
 1 Coeficiente de Honorario (CH)	Chs	     
 1 Coimbra Faculty of Medicine	Faculdade de Medicina de Coimbra	     
 1 cold (as in sick)	resfriado	     
 1 Colds and Flu	Gripe e Constipações	     
 1 col = eye drops/ophthalmic solution, Fr = bottle/vial	Carteolol xx mg/ml Col, sol Fr 5ml	     
 1 colic	cólica	     
 1 colichy pain	dor tipo cólica	     
 1 colitis	colite	     
 1 collaboration	cooperação	     
 1 collapsed lungs	atelectasia pulmonar, colapso pulmonar	     
 1 collar button	tubo de ventilação tipo carretel/collar button	     
 1 colophony lesions	Lesões por colofônio	     
 1 color blindness	daltonismo	     
 1 colostomy	colostomia	     
 1 coma	coma	     
 1 comminuted fracture of the shaft of the right femur	fractura cominutiva da diáfise do fémur direito	     
 1 Composite International Diagnostic Interview (CIDI)	Entrevista Diagnóstica Internacional Composta	     
 1 compound	composto	     
 1 Concave	côncavo	     
 1 concussion	concussão	     
 1 condom	camisinha, camisa de vénus	     
 1 conducted disturbances induced by radio frequency field	perturbações/interferências por condução induzidas por campo de radiofrequência	     
